date,lumber-GSNECI,lumber-GSNECI-smth,lumber-MSCI_EM,lumber-MSCI_EM-smth,lumber-SPX,lumber-SPX-smth,lumber-GSCI,lumber-GSCI-smth,lumber-GSECI,lumber-GSECI-smth,lumber-MSCI_W,lumber-MSCI_W-smth,rubber-GSNECI,rubber-GSNECI-smth,rubber-MSCI_EM,rubber-MSCI_EM-smth,rubber-SPX,rubber-SPX-smth,rubber-GSCI,rubber-GSCI-smth,rubber-GSECI,rubber-GSECI-smth,rubber-MSCI_W,rubber-MSCI_W-smth,oats-GSNECI,oats-GSNECI-smth,oats-MSCI_EM,oats-MSCI_EM-smth,oats-SPX,oats-SPX-smth,oats-GSCI,oats-GSCI-smth,oats-GSECI,oats-GSECI-smth,oats-MSCI_W,oats-MSCI_W-smth,gold-GSNECI,gold-GSNECI-smth,gold-MSCI_EM,gold-MSCI_EM-smth,gold-SPX,gold-SPX-smth,gold-GSCI,gold-GSCI-smth,gold-GSECI,gold-GSECI-smth,gold-MSCI_W,gold-MSCI_W-smth,hog-GSNECI,hog-GSNECI-smth,hog-MSCI_EM,hog-MSCI_EM-smth,hog-SPX,hog-SPX-smth,hog-GSCI,hog-GSCI-smth,hog-GSECI,hog-GSECI-smth,hog-MSCI_W,hog-MSCI_W-smth,wheat-GSNECI,wheat-GSNECI-smth,wheat-MSCI_EM,wheat-MSCI_EM-smth,wheat-SPX,wheat-SPX-smth,wheat-GSCI,wheat-GSCI-smth,wheat-GSECI,wheat-GSECI-smth,wheat-MSCI_W,wheat-MSCI_W-smth,palladium-GSNECI,palladium-GSNECI-smth,palladium-MSCI_EM,palladium-MSCI_EM-smth,palladium-SPX,palladium-SPX-smth,palladium-GSCI,palladium-GSCI-smth,palladium-GSECI,palladium-GSECI-smth,palladium-MSCI_W,palladium-MSCI_W-smth
1986-03-01,,,,,,,,,,,,,0.33738792443856114,0.4093105157445335,,,0.7140549500045357,0.430367919561752,0.30618817351318506,0.7055908702274697,0.3148653401549566,0.8287142080279939,0.7179920116708611,0.6963484203806173,,,,,,,,,,,,,0.6067144157724775,0.5833400723282696,,,0.3576438781927682,0.12976692142776158,0.6281505148986002,0.7544073994096059,0.6221372094684199,0.8021404030566172,0.35484967337386364,0.3369867102798234,,,,,,,,,,,,,0.33590024483962877,0.9137329548100221,,,0.7159190578732232,0.6205954492505455,0.304463438177931,0.7890607755659981,0.31320400901676215,0.4433363780440286,0.7198817271876645,0.5570298243787276,,,,,,,,,,,,
1986-04-01,,,,,,,,,,,,,0.13676800807253653,0.41140201985844493,,,0.3617132432453102,0.40915844587270334,0.4731372939660531,0.7246938596436762,0.698606116352115,0.850223208189947,0.36182490110290877,0.693614630602925,,,,,,,,,,,,,0.48231346129533714,0.583541176953622,,,0.3177610252668639,0.11929810592896439,0.6603060102119417,0.7607170778987963,0.6689560486875644,0.8126724783052198,0.31614439540808825,0.33618072340532645,,,,,,,,,,,,,0.16945383440903772,0.9294037717459476,,,0.4138264075078799,0.6124915721680773,0.44371707329607735,0.808948797943887,0.6449889989950515,0.45015764377197076,0.41428029550883116,0.5418213642989971,,,,,,,,,,,,
1986-05-01,,,,,,,,,,,,,0.15471385303666585,0.43596245991823257,,,0.34679522653033446,0.41655387555581147,0.47064773824870876,0.7373330515316008,0.667935968559732,0.8567898612113277,0.3704886399124725,0.7223421480073668,,,,,,,,,,,,,0.43406196136477926,0.5904362308303398,,,0.38189036878247595,0.11216056907805716,0.6649933209684171,0.7659742349258465,0.7201765855629951,0.8193707952494184,0.3144467251928845,0.34344395497334823,,,,,,,,,,,,,0.1478432819443114,0.9496058645901772,,,0.4742050542610423,0.6285213927437656,0.4515578516674882,0.8244842440279779,0.6958496062754453,0.4344999016515093,0.4088782291332492,0.5552727335149608,,,,,,,,,,,,
1986-06-01,,,,,,,,,,,,,0.1992743003283346,0.46076669106944657,,,0.34248190699412284,0.42580808848535956,0.4356835038675715,0.7512425814597801,0.6611329186963433,0.8656802204505665,0.36937135928042863,0.7508568557207644,,,,,,,,,,,,,0.525464765311942,0.601688467620386,,,0.4025118616613831,0.10164924618477789,0.6888512461294397,0.771905069011734,0.7188246858224593,0.8236855228712547,0.3291849274983081,0.350824612608744,,,,,,,,,,,,,0.8648178803228921,0.9670302668274461,,,0.6356443110043225,0.6397018031395985,0.9017069001344982,0.8405953532100708,0.7282836597328329,0.41286252768626674,0.5007655662377732,0.5701385299794376,,,,,,,,,,,,
1986-07-01,0.4617052446365214,0.9092783124828843,,,0.3900996756695517,0.7639378170901157,0.5300839777941674,0.7085020682190155,0.5526923491511768,0.5697306395123356,0.3636188771474772,0.883264389815622,0.22460379230738758,0.49197266993745226,,,0.42416738017610656,0.4359247837623941,0.4136533004882408,0.7684935905330663,0.6208412995269375,0.8759028759533045,0.47881555650984275,0.7802355975825259,,,,,,,,,,,,,0.5316922253508132,0.6068354275798428,,,0.4313955133836198,0.09018931532233476,0.6785096140869198,0.7760901946633678,0.7026935827526746,0.8291398802422821,0.3720758543618168,0.3565403278871099,0.6582975833417656,0.9813564615824233,,,0.8817486087280166,0.8386813448582892,0.3744116481735975,0.9848859171218531,0.28708359656813087,0.8195173691682516,0.9305132286594864,0.9762968217159567,0.8613796698285316,0.9691417506920321,,,0.6566644407633584,0.6367655385066006,0.8924351717296761,0.8342702496534082,0.7090015782935173,0.38652045183517203,0.5416005901471959,0.5760967070497682,0.4944450619452294,0.9105587789013945,,,0.48387968130141257,0.5337578446274774,0.5043613827827333,0.9578360567588402,0.5076537613511958,0.9302962310462197,0.4798539442887383,0.9327032262894958
1986-08-01,0.41814770469335616,0.9203451686292552,,,0.4922975588247287,0.7769894598579671,0.5567590774068754,0.7179563001185956,0.6049566162423154,0.5720643614737637,0.388616989801728,0.8997698232094071,0.2458644333190898,0.5215198622831914,,,0.4061988744816729,0.43861348521761534,0.40683661419247086,0.788148600056777,0.5923280892259466,0.8889827285380378,0.4727705764772441,0.8019060314554061,,,,,,,,,,,,,0.5954385470609243,0.611970807430103,,,0.31112159272322193,0.07781911430498356,0.6299288841195408,0.781828865726162,0.5894031248164291,0.8368043926051756,0.3440270398394958,0.3581005113828254,0.8024348766561357,0.9851782688780198,,,0.5490402687184557,0.8392665713754421,0.27750153540954836,0.9892202543733428,0.13671734863796647,0.8392135967696006,0.8873287932572345,0.9790066719873831,0.8467080027308768,0.9717196897578542,,,0.6495665451331714,0.631612553553652,0.8877077947144367,0.8289160049265005,0.7023126412060353,0.3597845815636793,0.5423725781014386,0.5781811787878829,0.49542053283393106,0.9211636897283326,,,0.4872736418589332,0.5358817341222439,0.5039502283073011,0.9657138583664657,0.5058202309082758,0.9416740864115091,0.48021238542678746,0.9440285456670778
1986-09-01,0.8538722017286803,0.9322565359463131,,,0.6942984306624789,0.788105584231769,0.9350514808279775,0.7279150744633378,0.9426263000123785,0.5720961994646401,0.8958654363259542,0.9161186665999355,0.5294265565449883,0.5506537890195078,,,0.5349055308794118,0.44367605665475807,0.8166482598536254,0.8095654641614157,0.8952498838843788,0.9040630959630059,0.8303231993482716,0.8251655870437269,,,,,,,,,,,,,0.7730561264510265,0.6115271072219655,,,0.41227762637872223,0.07033422571894077,0.8632002542212817,0.7914855496348812,0.8453696779734297,0.8520677995734287,0.6852935003258586,0.3623879677139241,0.9654500973385691,0.9881645987613275,,,0.7413398679851341,0.8492824039578204,0.8703284275454515,0.9930455039957657,0.7999163939987226,0.8666103018646039,0.9826866787335538,0.9825109033297792,0.8173526864981278,0.9749309618520935,,,0.6423316687423327,0.6261330036425969,0.8184525785452674,0.8241262372937201,0.6537523225910546,0.3304554660015584,0.5332339023398986,0.5806701529105304,0.9497694058023003,0.9320529431589974,,,0.7560788104300247,0.5382325240613768,0.9762013241879668,0.9732902803133981,0.975891104920264,0.953155617140222,0.9726564381845041,0.9552155824904082
1986-10-01,0.819885026083646,0.9362835383252397,,,0.6791499246917125,0.7921734131698572,0.9159266822515595,0.706009987231788,0.9353929844404838,0.5242017358812637,0.8781419192600048,0.9140533909805331,0.498034578365148,0.5517078366955486,,,0.5022013775471398,0.43614749010774545,0.7742526117490709,0.8045359411309112,0.8751090788370124,0.898618252289197,0.7921115442906665,0.8142108133031947,,,,,,,,,,,,,0.5088605100067771,0.5894716548507298,,,0.19346517658471996,0.05954126377733959,0.6453684519143053,0.779274645442405,0.7373171688083445,0.8458667605097707,0.4691361259474297,0.3259707258004775,0.9845098707111031,0.9892220534281655,,,0.8818649729309529,0.8536153496581749,0.9349918466296424,0.9945089638485307,0.8583315023824062,0.8689143676609985,0.990715162489749,0.9808503386094322,0.82416207583681,0.9785475170758595,,,0.6725643769627159,0.621205884865832,0.8263195147841189,0.820289103592756,0.6674128382568573,0.29971133796914895,0.5671839803008778,0.583749368050688,0.9255815094605246,0.9319651712230335,,,0.7454778255239886,0.5258226075500424,0.9659562544267188,0.9726707568928863,0.9721208142339958,0.9486949833515421,0.9634627432729193,0.9503738422634909
1986-11-01,0.8347274499992041,0.9406717812843461,,,0.6485071658898434,0.7961826369652119,0.9200491895192555,0.6819706261180443,0.9324422919615672,0.4729693117940096,0.8238971669966095,0.9125048134958208,0.41252314677095214,0.5562968909906114,,,0.5727837079245635,0.43131614825658926,0.6979873164149544,0.8026000583267383,0.8572163530965355,0.8953915252594713,0.8795895109265759,0.8070877733622608,,,,,,,,,,,,,0.4570823945673895,0.595965812748977,,,0.23482569477729487,0.05678120664897057,0.5932852918992886,0.786410686452679,0.7215656351552356,0.8503935394639464,0.5713402685986775,0.3147028499125807,0.9816252828591459,0.98931084495053,,,0.8745616774597114,0.8494656448996802,0.9291275592669483,0.9953803906917309,0.8524861237610587,0.8675306877429123,0.9850487700847701,0.9773576713349126,0.8391518224461042,0.9817732555319221,,,0.635139269246285,0.6120808425110373,0.8413345301437293,0.8146944258910134,0.6684720623689264,0.2660654199758743,0.4840655864092208,0.5825464522950329,0.8974747565871016,0.9318472401163367,,,0.7715844129985163,0.5108801564902101,0.9521426491626533,0.9722134031632699,0.9675437654660967,0.944314433217164,0.9693140682809134,0.9452705833689554
1986-12-01,0.8894951197894021,0.9451065937381863,,,0.543554214111938,0.8021530499933639,0.8911633949921829,0.654553639397718,0.886576362188801,0.4183997008757312,0.7532303762042094,0.914245333830338,0.4253495012710946,0.5707972700523046,,,0.5627340005434307,0.4191618625676333,0.688144193388401,0.8077861766723267,0.8411599778952179,0.8947382416981435,0.8620968653400238,0.786042320959951,,,,,,,,,,,,,0.539171204142,0.6087158291487711,,,0.19748259237309784,0.05213184084524303,0.5516627725390818,0.7985682702501105,0.6550864139206747,0.8575659705641754,0.509524556882061,0.29107510931148195,0.9520800730133143,0.9896613213368096,,,0.9071818220506145,0.8458153629597203,0.9391570018186608,0.9963049042837542,0.8845459782996653,0.8675324441091019,0.9876564769932485,0.9739070428867342,0.8102391402744535,0.9847528024467471,,,0.6451944787207045,0.6066761316701663,0.839174926287036,0.8077022540379295,0.6762294910960337,0.2310907856737795,0.5006605990761355,0.5920039502659762,0.9424874315370215,0.9336588486415704,,,0.65260653418088,0.4928957239686417,0.9269451064940506,0.9728269600061388,0.9319882683995134,0.9407373662236855,0.9369546444359603,0.9381455518763965
